EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,OverTime,DistanceFromHome,YearsAtCompany,PerformanceRating,WorkLifeBalance,Attrition
EMP01249,37,Male,IT,Specialist,8237,Yes,1,1,2,3,No
EMP01250,27,Female,IT,Developer,9945,No,12,4,4,3,No
EMP01251,42,Male,Marketing,Specialist,9096,No,29,5,3,3,No
EMP01252,32,Female,Sales,Developer,8080,Yes,15,5,3,4,No
EMP01253,42,Male,HR,Analyst,4925,No,10,3,3,3,No
EMP01254,35,Male,Marketing,Developer,11227,Yes,13,1,3,2,No
EMP01255,34,Female,Sales,Executive,5978,No,16,0,3,3,No
EMP01256,54,Male,Marketing,Manager,10310,No,14,14,3,3,No
EMP01257,38,Female,Sales,Executive,7731,No,16,5,3,3,No
EMP01258,26,Male,Marketing,Executive,7303,No,14,3,3,4,No
EMP01259,29,Female,IT,Developer,8364,No,13,0,4,3,No
EMP01260,49,Male,IT,Senior Manager,16935,No,29,10,3,3,No
EMP01261,56,Male,Sales,Senior Manager,19147,Yes,31,16,3,3,No
EMP01262,30,Male,Marketing,Executive,4810,No,36,0,3,4,Yes
EMP01263,44,Female,Sales,Manager,11362,Yes,21,10,1,3,No
EMP01264,39,Female,Marketing,Analyst,5434,No,6,5,2,3,No
EMP01265,30,Male,IT,Developer,5763,No,15,3,3,4,No
EMP01266,39,Female,IT,Developer,8497,Yes,6,5,2,2,No
EMP01267,45,Male,Marketing,Developer,8750,Yes,25,4,4,3,Yes
EMP01268,39,Female,Marketing,Executive,5614,Yes,6,3,3,2,No
EMP01269,34,Male,HR,Developer,8518,Yes,19,2,2,2,Yes
EMP01270,28,Female,Finance,Specialist,8637,No,23,7,3,3,No
EMP01271,29,Male,IT,Analyst,5738,Yes,17,1,3,2,No
EMP01272,28,Male,Sales,Analyst,4615,No,15,2,3,3,No
EMP01273,32,Female,Sales,Executive,4167,Yes,29,2,3,3,No
EMP01274,40,Female,Marketing,Analyst,6893,Yes,18,4,2,2,No
EMP01275,33,Male,Sales,Executive,6681,Yes,6,4,4,1,No
EMP01276,45,Female,IT,Manager,12992,No,29,10,2,4,No
EMP01277,29,Male,IT,Analyst,8477,Yes,13,0,2,4,Yes
EMP01278,42,Male,IT,Developer,10477,No,20,2,2,4,No
EMP01279,24,Female,Sales,Analyst,6596,No,10,0,2,3,No
EMP01280,37,Male,Sales,Manager,10803,No,7,6,3,3,No
EMP01281,28,Female,HR,Executive,5157,Yes,12,0,4,4,No
EMP01282,54,Male,IT,Senior Manager,22192,Yes,8,16,3,3,No
EMP01283,27,Female,IT,Developer,7510,Yes,1,0,3,3,No
EMP01284,40,Female,Finance,Specialist,5354,No,8,2,2,4,No
EMP01285,36,Male,IT,Developer,8848,No,16,4,3,2,No
EMP01286,38,Female,Marketing,Manager,15075,No,13,1,3,1,No
EMP01287,30,Female,HR,Analyst,5889,Yes,31,0,3,3,Yes
EMP01288,44,Female,Finance,Manager,11942,No,13,6,2,3,No
EMP01289,44,Male,IT,Developer,11753,Yes,27,6,3,3,No
EMP01290,44,Female,Finance,Manager,15914,No,10,9,3,4,No
EMP01291,37,Female,Marketing,Executive,5454,No,28,2,4,3,No
EMP01292,26,Male,Finance,Specialist,6769,No,12,4,3,3,No
EMP01293,36,Female,Sales,Analyst,5474,No,4,5,3,3,No
EMP01294,23,Female,HR,Executive,5356,No,13,1,3,3,Yes
EMP01295,60,Male,Sales,Senior Manager,23500,No,1,18,3,4,No
EMP01296,38,Male,IT,Developer,6964,No,4,10,4,2,No
EMP01297,36,Female,Finance,Analyst,7984,No,14,7,3,2,No
EMP01298,25,Female,Finance,Analyst,8517,No,9,3,3,2,Yes
EMP01299,39,Male,HR,Analyst,8449,Yes,41,4,3,3,No
EMP01300,33,Male,HR,Analyst,4951,No,14,6,3,2,Yes
EMP01301,52,Female,Sales,Manager,12826,No,4,11,3,3,No
EMP01302,39,Male,HR,Analyst,8377,Yes,18,0,1,1,No
EMP01303,46,Female,IT,Manager,12089,No,12,8,4,4,No
EMP01304,38,Female,Finance,Manager,10972,No,33,7,3,3,No
EMP01305,26,Male,Finance,Executive,5933,No,18,0,2,3,No
EMP01306,36,Female,IT,Developer,10613,No,25,4,4,3,No
EMP01307,33,Male,HR,Analyst,4966,No,37,3,3,3,No
EMP01308,32,Female,Sales,Analyst,8269,Yes,16,2,3,3,No
EMP01309,28,Female,Finance,Analyst,8517,Yes,25,2,3,2,Yes
EMP01310,38,Female,IT,Developer,8879,No,21,2,3,4,No
EMP01311,44,Male,IT,Developer,8978,No,19,8,3,3,No
EMP01312,24,Male,IT,Developer,7834,Yes,7,0,3,3,No
EMP01313,52,Male,Finance,Senior Manager,21648,No,10,15,3,3,No
EMP01314,39,Male,IT,Developer,6553,No,2,5,1,3,Yes
EMP01315,29,Male,HR,Analyst,4957,No,15,0,3,3,No
EMP01316,44,Male,IT,Specialist,7055,No,50,3,2,4,Yes
EMP01317,33,Female,Sales,Executive,4633,Yes,7,2,2,2,Yes
EMP01318,23,Male,Marketing,Analyst,5654,No,2,1,4,3,No
EMP01319,23,Female,IT,Developer,10284,No,29,0,4,4,No
EMP01320,35,Male,Sales,Executive,4874,No,7,0,4,3,No
EMP01321,25,Female,Finance,Executive,6663,No,26,0,2,3,No
EMP01322,42,Male,Sales,Senior Manager,18868,Yes,9,5,3,3,No
EMP01323,41,Female,HR,Manager,15302,No,1,8,3,4,No
EMP01324,43,Male,IT,Developer,10911,No,10,6,4,3,No
EMP01325,45,Female,IT,Developer,9526,No,8,10,3,3,No
EMP01326,22,Male,Sales,Executive,6654,No,5,0,3,3,No
EMP01327,24,Male,Finance,Analyst,5615,No,12,2,3,4,No
EMP01328,53,Female,Finance,Manager,16366,Yes,10,13,3,3,No
EMP01329,33,Male,IT,Developer,5907,No,29,3,3,4,No
EMP01330,38,Male,Sales,Executive,4160,Yes,9,4,3,3,No
EMP01331,40,Male,Marketing,Executive,7287,No,8,3,2,3,No
EMP01332,42,Male,Finance,Analyst,5483,No,23,5,3,3,No
EMP01333,35,Male,Marketing,Analyst,8556,No,12,5,3,3,No
EMP01334,42,Male,IT,Developer,7095,No,12,4,3,3,No
EMP01335,36,Male,Sales,Executive,7276,No,14,0,4,3,No
EMP01336,25,Male,HR,Specialist,5621,No,2,1,3,3,No
EMP01337,34,Male,IT,Manager,16482,Yes,32,10,3,3,No
EMP01338,24,Male,Marketing,Analyst,5456,No,13,3,4,3,No
EMP01339,32,Female,Sales,Executive,5180,No,8,6,4,3,No
EMP01340,35,Female,Sales,Manager,14231,No,32,10,3,3,No
EMP01341,45,Male,Finance,Senior Manager,21173,No,12,10,3,4,No
EMP01342,26,Male,HR,Developer,10370,Yes,13,0,3,3,Yes
EMP01343,40,Male,Finance,Analyst,6743,No,18,3,1,2,No
EMP01344,25,Female,IT,Developer,10818,No,15,0,3,3,No
EMP01345,31,Male,IT,Developer,11968,Yes,5,0,3,4,No
EMP01346,33,Male,HR,Specialist,5570,No,26,3,4,4,No
EMP01347,37,Male,Finance,Analyst,7945,No,18,2,3,2,Yes
EMP01348,37,Male,IT,Developer,11926,No,32,0,3,3,No
EMP01349,34,Male,Sales,Specialist,6321,Yes,3,2,3,4,No
EMP01350,24,Female,Sales,Analyst,5013,No,25,0,3,2,Yes
EMP01351,29,Male,Marketing,Specialist,5123,No,30,3,3,3,Yes
EMP01352,24,Female,Marketing,Developer,11012,No,37,0,3,4,Yes
EMP01353,59,Female,IT,Senior Manager,18120,No,9,12,2,4,No
EMP01354,33,Male,IT,Manager,11107,No,8,6,4,4,No
EMP01355,52,Male,Finance,Senior Manager,19977,No,25,16,3,3,No
EMP01356,25,Male,Sales,Executive,7124,Yes,45,0,4,3,No
EMP01357,38,Male,Finance,Manager,13146,No,1,9,3,1,No
EMP01358,36,Male,IT,Analyst,6080,No,20,0,3,3,No
EMP01359,23,Female,IT,Developer,6892,No,50,0,3,3,No
EMP01360,44,Female,IT,Manager,13326,Yes,4,12,3,3,No
EMP01361,26,Male,HR,Executive,7241,Yes,27,0,3,3,No
EMP01362,51,Female,HR,Manager,13738,No,16,15,3,4,No
EMP01363,35,Male,IT,Developer,8810,Yes,13,2,3,2,No
EMP01364,35,Male,Sales,Manager,11438,No,25,3,3,4,No
EMP01365,40,Male,IT,Developer,8023,No,6,4,3,2,No
EMP01366,35,Male,Finance,Executive,6497,No,35,7,2,4,Yes
EMP01367,43,Male,HR,Specialist,8587,No,24,7,3,4,No
EMP01368,31,Female,Finance,Analyst,6627,No,7,3,4,3,No
EMP01369,37,Female,Finance,Developer,10545,No,30,2,3,3,No
EMP01370,38,Male,Marketing,Executive,4289,No,20,0,3,2,No
EMP01371,33,Female,Marketing,Specialist,5955,No,23,3,3,3,Yes
EMP01372,36,Female,Sales,Executive,5513,Yes,13,2,4,3,No
EMP01373,34,Female,Finance,Specialist,5978,No,16,3,3,2,Yes
EMP01374,40,Male,IT,Developer,12422,No,10,5,3,2,No
EMP01375,27,Male,IT,Analyst,4889,No,18,1,3,3,No
EMP01376,36,Female,IT,Developer,8817,No,19,2,3,3,No
EMP01377,37,Male,IT,Developer,6049,Yes,14,3,3,2,No
EMP01378,35,Male,HR,Analyst,6565,No,25,5,2,3,No
EMP01379,39,Male,HR,Executive,7473,No,16,3,3,2,No
EMP01380,23,Male,Finance,Analyst,6941,No,7,0,2,4,No
EMP01381,31,Female,Finance,Analyst,5029,Yes,13,2,2,3,No
EMP01382,55,Male,HR,Senior Manager,20310,No,13,15,3,3,No
EMP01383,24,Male,IT,Analyst,7484,No,25,1,4,2,No
EMP01384,27,Male,Marketing,Developer,6763,No,21,0,3,4,No
EMP01385,38,Male,Sales,Executive,7287,No,9,0,1,3,No
EMP01386,30,Female,Marketing,Analyst,6227,No,7,3,2,3,No
EMP01387,39,Male,Marketing,Specialist,5186,No,14,1,2,4,No
EMP01388,37,Female,Finance,Specialist,9335,No,22,3,2,3,No
EMP01389,33,Female,Marketing,Analyst,7342,No,39,4,3,1,No
EMP01390,39,Male,HR,Specialist,6331,No,8,8,3,2,No
EMP01391,29,Female,Sales,Analyst,4674,No,28,1,4,3,No
EMP01392,24,Female,Sales,Analyst,6219,Yes,22,3,3,3,Yes
EMP01393,23,Male,Sales,Analyst,6312,No,18,2,3,4,Yes
EMP01394,38,Female,Finance,Analyst,6479,No,6,3,3,3,No
EMP01395,38,Male,Finance,Analyst,5670,No,18,0,3,3,No
EMP01396,30,Male,Finance,Analyst,4908,Yes,21,0,2,3,Yes
EMP01397,31,Female,IT,Developer,7243,Yes,16,2,3,2,No
EMP01398,23,Female,Finance,Analyst,8021,Yes,13,0,3,3,No
EMP01399,37,Male,Finance,Analyst,8044,Yes,34,0,3,3,No
EMP01400,35,Female,Finance,Analyst,6148,No,18,4,3,2,No
EMP01401,50,Male,IT,Manager,10923,No,24,13,4,4,No
EMP01402,53,Female,IT,Manager,12557,Yes,15,13,3,3,No
EMP01403,27,Male,IT,Developer,7450,No,18,0,3,4,No
EMP01404,39,Male,IT,Analyst,8398,No,4,3,3,3,No
EMP01405,55,Male,Sales,Manager,12483,No,15,11,3,3,No
EMP01406,36,Male,IT,Developer,6772,Yes,45,4,3,3,No
EMP01407,30,Male,HR,Analyst,5254,No,32,5,2,2,No
EMP01408,39,Female,Finance,Analyst,8232,No,11,0,3,3,No
EMP01409,53,Female,HR,Manager,10228,No,30,13,3,4,No
EMP01410,49,Male,Sales,Senior Manager,18560,Yes,9,8,3,3,No
EMP01411,44,Female,IT,Specialist,7897,Yes,16,4,3,3,No
EMP01412,58,Female,Sales,Senior Manager,17146,Yes,8,13,2,3,No
EMP01413,37,Female,Finance,Analyst,7789,No,42,7,3,4,No
EMP01414,26,Male,Marketing,Analyst,5505,No,18,1,2,3,Yes
EMP01415,39,Male,Sales,Executive,7265,No,16,7,4,4,No
EMP01416,39,Female,Sales,Senior Manager,13900,No,12,6,3,3,No
EMP01417,44,Male,IT,Developer,6906,No,42,1,3,4,No
EMP01418,26,Male,Marketing,Specialist,6200,Yes,26,1,3,4,Yes
EMP01419,41,Male,IT,Developer,11683,Yes,10,4,4,2,No
EMP01420,29,Female,Marketing,Specialist,6747,No,9,4,4,3,No
EMP01421,33,Female,Finance,Executive,4390,No,18,5,4,2,No
EMP01422,31,Male,Sales,Analyst,6046,Yes,12,2,3,4,Yes
EMP01423,55,Female,Finance,Manager,16492,No,1,11,4,3,No
EMP01424,29,Male,Sales,Executive,7027,No,25,1,2,3,No
EMP01425,35,Male,IT,Developer,8086,Yes,20,6,2,2,No
EMP01426,22,Male,Finance,Executive,7180,No,15,0,2,2,No
EMP01427,23,Male,IT,Developer,6231,No,13,0,3,2,No
EMP01428,45,Female,Finance,Specialist,9797,Yes,7,6,2,3,No
EMP01429,33,Female,Marketing,Executive,5487,No,12,3,3,3,No
EMP01430,34,Male,Finance,Executive,7790,No,3,5,2,4,No
EMP01431,31,Female,IT,Developer,10517,Yes,10,7,3,1,No
EMP01432,39,Male,Finance,Senior Manager,18692,No,15,6,3,4,No
EMP01433,45,Male,Marketing,Senior Manager,23142,No,5,10,2,3,No
EMP01434,26,Male,IT,Developer,6504,No,14,4,3,2,No
EMP01435,41,Male,Sales,Developer,8907,No,3,5,3,2,No
EMP01436,40,Female,Finance,Executive,6030,No,6,6,3,3,No
EMP01437,45,Female,HR,Specialist,7083,No,32,5,3,3,No
EMP01438,42,Female,IT,Developer,9936,No,2,2,2,4,No
EMP01439,41,Female,IT,Developer,9665,No,9,1,2,3,No
EMP01440,28,Male,Marketing,Specialist,7639,No,20,0,3,3,No
EMP01441,25,Female,IT,Analyst,5576,No,47,3,3,3,No
EMP01442,37,Male,Marketing,Executive,6490,No,17,2,3,3,No
EMP01443,40,Female,IT,Developer,5807,No,8,5,4,3,No
EMP01444,43,Female,IT,Developer,12150,Yes,31,6,3,4,Yes
EMP01445,44,Male,IT,Developer,5887,No,6,7,3,2,No
EMP01446,25,Male,IT,Developer,11985,Yes,20,1,3,3,No
EMP01447,39,Male,Sales,Analyst,7289,Yes,11,3,2,3,No
EMP01448,27,Female,IT,Developer,8631,No,9,0,2,3,No
EMP01449,23,Male,Finance,Executive,5238,No,16,0,2,4,Yes
EMP01450,41,Male,Finance,Analyst,6388,No,11,5,1,3,No
EMP01451,42,Male,Finance,Manager,16281,No,3,8,3,4,No
EMP01452,26,Female,Marketing,Developer,9855,Yes,30,0,3,3,Yes
EMP01453,32,Female,Marketing,Analyst,7693,No,27,1,3,3,No
EMP01454,28,Female,Sales,Specialist,5706,No,8,0,4,4,No
EMP01455,35,Female,IT,Manager,13416,No,3,9,4,3,No
EMP01456,26,Male,Finance,Analyst,7289,Yes,17,0,3,2,No
EMP01457,29,Female,Finance,Analyst,5216,Yes,12,1,3,4,No
EMP01458,35,Male,IT,Manager,12143,No,8,5,3,4,No
EMP01459,30,Male,Finance,Analyst,8514,No,2,3,2,3,No
EMP01460,43,Male,IT,Developer,7962,No,9,1,2,2,No
EMP01461,25,Female,IT,Developer,9281,Yes,21,0,2,1,Yes
EMP01462,34,Male,HR,Analyst,8862,No,27,9,2,3,No
EMP01463,41,Female,Finance,Manager,12508,No,18,8,2,3,No
EMP01464,32,Female,IT,Developer,6192,Yes,7,2,2,4,No
EMP01465,31,Female,IT,Developer,6864,No,12,2,1,3,No
EMP01466,45,Male,Sales,Specialist,9320,No,8,4,4,3,No
EMP01467,37,Female,HR,Analyst,8269,No,19,8,2,3,No
EMP01468,26,Male,IT,Developer,9739,Yes,43,0,3,3,No
EMP01469,44,Female,IT,Developer,12951,Yes,27,10,3,3,Yes
EMP01470,37,Male,Marketing,Analyst,4735,No,5,1,3,3,No
EMP01471,39,Female,IT,Developer,8629,Yes,22,3,1,4,No
EMP01472,27,Male,HR,Specialist,8171,No,9,4,3,3,No
EMP01473,42,Female,IT,Senior Manager,23359,No,10,11,3,3,No
EMP01474,25,Male,Sales,Executive,4552,No,20,0,3,3,No
EMP01475,37,Female,HR,Developer,9221,No,13,7,2,4,Yes
EMP01476,41,Female,HR,Senior Manager,16552,No,6,7,3,3,No
EMP01477,31,Male,HR,Specialist,5304,No,10,1,3,2,Yes
EMP01478,40,Male,Sales,Executive,5821,No,17,3,3,4,No
EMP01479,35,Female,IT,Manager,16115,No,7,10,3,4,No
EMP01480,25,Male,Finance,Specialist,8135,No,14,0,3,2,No
EMP01481,38,Male,HR,Specialist,9581,No,14,7,2,4,No
EMP01482,34,Male,IT,Specialist,7130,No,5,0,3,3,No
EMP01483,46,Male,Sales,Manager,12855,No,26,15,3,3,No
EMP01484,25,Male,HR,Specialist,9404,Yes,11,0,3,2,No
EMP01485,35,Female,HR,Analyst,6854,No,24,0,3,1,No
EMP01486,30,Female,Finance,Specialist,5781,Yes,41,3,3,4,No
EMP01487,41,Female,Sales,Developer,9450,No,30,5,3,3,No
EMP01488,24,Male,Marketing,Executive,6861,Yes,3,0,3,1,No
EMP01489,25,Female,Finance,Analyst,8196,No,15,1,2,3,Yes
EMP01490,24,Male,Finance,Analyst,8190,No,19,1,3,4,No
EMP01491,25,Female,IT,Developer,7506,No,24,2,4,2,No
EMP01492,28,Female,IT,Developer,11401,No,24,2,3,1,No
EMP01493,33,Female,Finance,Analyst,4600,No,50,1,3,2,No
EMP01494,42,Male,IT,Developer,9673,No,6,6,4,4,No
EMP01495,45,Male,Sales,Specialist,6774,No,39,4,3,2,No
EMP01496,39,Male,Sales,Executive,6694,No,8,6,1,4,Yes
EMP01497,48,Female,Sales,Senior Manager,15059,No,7,13,3,4,No
EMP01498,37,Male,Finance,Manager,10820,No,3,8,1,2,No
EMP01499,42,Male,Finance,Analyst,7334,Yes,12,6,2,3,No
EMP01500,50,Female,Finance,Manager,14781,No,17,13,3,4,No
EMP01501,26,Male,Sales,Executive,6226,No,23,2,3,3,No
EMP01502,44,Male,Finance,Specialist,5653,Yes,50,9,3,3,No
EMP01503,42,Male,IT,Developer,8182,No,9,6,3,3,No
EMP01504,40,Female,Sales,Senior Manager,15161,Yes,17,11,2,3,Yes
EMP01505,28,Male,Sales,Executive,4156,No,31,1,3,3,No
EMP01506,47,Male,Finance,Senior Manager,21017,No,19,13,3,4,No
EMP01507,40,Male,IT,Developer,11491,No,4,5,3,3,No
EMP01508,40,Female,IT,Developer,9535,No,16,7,2,4,No
EMP01509,24,Male,HR,Specialist,9260,No,15,2,2,1,Yes
EMP01510,31,Male,HR,Analyst,7379,Yes,21,0,1,3,No
EMP01511,35,Female,IT,Executive,4890,Yes,17,0,3,3,No
EMP01512,31,Male,IT,Developer,11921,No,24,3,1,3,No
EMP01513,40,Female,IT,Analyst,8750,Yes,6,6,1,3,Yes
EMP01514,28,Female,Sales,Executive,6795,No,15,3,3,3,No
EMP01515,49,Male,Finance,Manager,11789,Yes,17,12,4,2,No
EMP01516,34,Female,Finance,Specialist,6955,No,7,2,2,4,No
EMP01517,26,Female,Marketing,Executive,7016,No,12,2,2,3,No
EMP01518,40,Male,Finance,Analyst,6373,No,30,1,3,3,No
EMP01519,42,Female,IT,Developer,6034,No,5,6,3,3,No
EMP01520,32,Female,Sales,Executive,4079,Yes,2,2,3,4,No
EMP01521,28,Female,IT,Developer,11569,Yes,8,0,3,1,Yes
EMP01522,38,Male,IT,Developer,6270,No,14,2,3,3,No
EMP01523,26,Male,HR,Analyst,6372,No,19,0,3,2,No
EMP01524,26,Female,IT,Developer,8519,Yes,6,2,3,2,No
EMP01525,36,Female,IT,Analyst,8113,No,17,0,2,1,No
EMP01526,39,Male,Marketing,Analyst,8580,Yes,1,4,3,3,Yes
EMP01527,25,Male,Marketing,Specialist,6145,No,10,2,3,2,No
EMP01528,22,Male,Sales,Executive,6926,No,30,0,3,2,No
EMP01529,45,Male,Sales,Senior Manager,23192,No,4,15,3,3,No
EMP01530,33,Male,HR,Analyst,5567,Yes,5,0,4,2,No
EMP01531,41,Female,HR,Analyst,8576,No,28,9,3,3,No
EMP01532,31,Male,Finance,Analyst,7631,No,12,1,3,3,No
EMP01533,22,Female,Sales,Executive,6130,No,39,0,3,1,Yes
EMP01534,29,Female,HR,Analyst,6479,No,18,1,2,3,No
EMP01535,26,Female,Finance,Analyst,4556,No,8,0,3,3,Yes
EMP01536,30,Male,Sales,Executive,6246,Yes,50,0,3,3,No
EMP01537,45,Male,HR,Manager,14099,No,28,11,2,4,No
EMP01538,25,Female,Sales,Specialist,6659,No,23,0,3,3,No
EMP01539,39,Male,Finance,Analyst,7821,No,6,5,3,4,No
EMP01540,41,Female,IT,Developer,6073,No,2,7,3,2,No
EMP01541,33,Male,Finance,Analyst,4916,No,23,4,3,3,No
EMP01542,33,Male,HR,Analyst,6051,No,19,0,3,3,No
EMP01543,40,Female,IT,Developer,12127,Yes,6,3,2,1,No
EMP01544,31,Female,IT,Analyst,8647,Yes,9,3,3,3,No
EMP01545,40,Female,IT,Developer,7571,No,1,0,1,3,No
EMP01546,24,Male,IT,Specialist,9260,No,11,0,2,3,No
EMP01547,33,Male,IT,Developer,11842,Yes,10,1,3,2,No
EMP01548,43,Male,IT,Developer,10604,No,13,3,4,3,No
EMP01549,29,Male,HR,Specialist,9477,Yes,14,4,3,3,Yes
EMP01550,35,Female,Finance,Analyst,5231,No,23,0,2,2,No
EMP01551,39,Female,Sales,Executive,5815,No,35,9,3,3,Yes
EMP01552,42,Female,Marketing,Analyst,8257,No,5,2,3,3,No
EMP01553,38,Male,Sales,Specialist,6944,No,16,6,3,3,No
EMP01554,27,Female,IT,Developer,8212,No,1,5,1,4,No
EMP01555,49,Male,Finance,Manager,14889,No,6,13,3,3,No
EMP01556,42,Female,Marketing,Specialist,9472,Yes,6,6,3,2,Yes
EMP01557,40,Female,Finance,Senior Manager,22236,No,21,10,2,4,No
EMP01558,41,Female,IT,Manager,11623,Yes,21,12,2,3,No
EMP01559,39,Female,IT,Developer,6762,No,23,6,4,3,No
EMP01560,35,Female,IT,Developer,5662,No,9,1,3,4,Yes
EMP01561,35,Male,Marketing,Manager,13083,No,22,7,4,3,No
EMP01562,45,Male,IT,Developer,6854,No,10,10,2,3,No
EMP01563,37,Male,Finance,Analyst,4897,No,25,4,2,3,No
EMP01564,39,Female,HR,Analyst,5339,No,16,1,4,2,No
EMP01565,38,Female,Marketing,Executive,6597,Yes,39,2,2,3,Yes
EMP01566,27,Male,IT,Developer,8156,No,14,6,2,2,No
EMP01567,51,Male,HR,Manager,14789,Yes,19,17,3,2,No
EMP01568,31,Male,Finance,Specialist,5915,No,4,5,4,3,No
EMP01569,26,Female,IT,Developer,7852,Yes,20,2,3,2,Yes
EMP01570,29,Female,Sales,Specialist,5649,No,9,0,2,3,Yes
EMP01571,30,Female,IT,Developer,9790,No,29,8,2,2,Yes
EMP01572,54,Female,HR,Senior Manager,15836,No,6,17,3,2,No
EMP01573,32,Male,IT,Specialist,5254,No,21,5,3,4,No
EMP01574,51,Male,Sales,Senior Manager,22787,No,8,16,4,3,No
EMP01575,34,Female,HR,Analyst,6831,No,30,4,4,2,No
EMP01576,28,Male,IT,Developer,8178,No,47,2,3,4,No
EMP01577,31,Female,Finance,Analyst,7121,No,12,0,3,4,No
EMP01578,52,Female,IT,Senior Manager,15801,No,26,15,3,3,No
EMP01579,23,Female,IT,Developer,6680,No,12,1,3,3,Yes
EMP01580,45,Male,IT,Manager,10201,No,21,11,1,4,No
EMP01581,49,Male,IT,Senior Manager,20710,No,16,16,3,4,No
EMP01582,35,Female,HR,Analyst,7594,No,21,5,3,2,Yes
EMP01583,42,Female,Finance,Analyst,6767,No,19,4,3,3,No
EMP01584,39,Male,IT,Developer,6675,Yes,20,8,3,2,No
EMP01585,39,Female,HR,Analyst,5175,No,1,2,3,4,No
EMP01586,44,Male,Finance,Developer,11961,No,11,6,1,3,No
EMP01587,33,Female,IT,Developer,6395,Yes,17,3,3,2,No
EMP01588,31,Female,HR,Analyst,7966,No,9,3,3,4,No
EMP01589,40,Female,HR,Specialist,6940,No,2,5,3,3,No
EMP01590,22,Male,Sales,Analyst,7815,No,38,1,4,2,No
EMP01591,25,Male,Finance,Analyst,6335,No,32,2,3,3,Yes
EMP01592,38,Male,Marketing,Analyst,7614,No,15,3,3,4,No
EMP01593,41,Male,Marketing,Analyst,7454,No,28,0,1,3,No
EMP01594,41,Female,HR,Analyst,7461,No,7,3,3,3,No
EMP01595,22,Male,Finance,Executive,4953,No,14,0,3,4,No
EMP01596,40,Female,HR,Specialist,6756,No,20,7,2,3,No
EMP01597,44,Male,Finance,Senior Manager,22156,No,26,10,3,3,Yes
EMP01598,28,Female,HR,Analyst,7596,No,20,5,3,2,No
EMP01599,36,Female,HR,Executive,7717,No,14,7,2,4,No
EMP01600,29,Female,Finance,Analyst,6302,No,34,3,3,3,No
EMP01601,49,Female,Marketing,Manager,15472,No,9,13,4,3,No
EMP01602,31,Male,IT,Developer,11427,No,1,0,3,2,Yes
EMP01603,34,Female,Sales,Executive,7459,No,8,0,3,3,No
EMP01604,36,Male,IT,Specialist,6708,No,10,0,2,3,No
EMP01605,39,Male,HR,Analyst,6394,No,25,1,2,3,No
EMP01606,25,Female,IT,Analyst,7247,No,39,0,3,3,No
EMP01607,40,Male,IT,Developer,6052,No,7,3,3,3,No
EMP01608,42,Male,Finance,Specialist,5282,No,10,5,4,2,No
EMP01609,35,Male,HR,Manager,14463,No,19,7,3,4,No
EMP01610,29,Female,Finance,Analyst,4880,No,20,3,3,4,No
EMP01611,33,Female,Sales,Analyst,5167,Yes,7,6,2,3,Yes
EMP01612,55,Male,IT,Manager,11509,Yes,36,11,3,3,No
EMP01613,55,Male,Finance,Manager,15246,No,18,19,2,3,No
EMP01614,39,Male,Marketing,Executive,6103,No,26,2,2,3,Yes
EMP01615,34,Male,HR,Executive,6569,No,7,0,3,3,No
EMP01616,25,Male,Marketing,Analyst,5248,Yes,23,2,1,2,Yes
EMP01617,33,Male,Sales,Executive,4420,Yes,9,0,2,2,No
EMP01618,30,Male,Finance,Specialist,10000,No,12,7,3,2,No
EMP01619,44,Female,Sales,Manager,12472,No,21,6,2,3,No
EMP01620,24,Male,Sales,Specialist,7475,Yes,29,3,2,1,Yes
EMP01621,29,Female,Finance,Analyst,7838,No,18,0,2,2,No
EMP01622,32,Female,IT,Developer,11364,No,6,1,3,2,No
EMP01623,44,Male,Finance,Specialist,8712,Yes,22,9,2,2,Yes
EMP01624,25,Male,Sales,Executive,5098,No,22,0,3,4,Yes
EMP01625,39,Male,Sales,Senior Manager,18326,No,31,3,3,4,No
EMP01626,26,Female,Sales,Specialist,7019,Yes,11,1,3,3,No
EMP01627,22,Female,Finance,Analyst,4549,No,7,0,2,4,Yes
EMP01628,39,Male,IT,Developer,10359,No,39,3,2,2,No
EMP01629,25,Female,Sales,Executive,4143,No,7,3,2,3,No
EMP01630,31,Male,Sales,Executive,6136,Yes,5,3,4,3,No
EMP01631,38,Female,IT,Developer,11513,No,34,5,1,2,No
EMP01632,36,Male,Marketing,Specialist,7873,No,9,3,3,3,No
EMP01633,60,Male,HR,Senior Manager,19855,No,10,14,3,4,No
EMP01634,25,Male,HR,Specialist,6089,No,9,0,2,3,No
EMP01635,29,Male,Marketing,Executive,7049,Yes,21,0,3,2,No
EMP01636,37,Female,Sales,Executive,6836,No,10,0,3,4,No
EMP01637,37,Male,Finance,Developer,11922,No,8,1,3,4,No
EMP01638,41,Female,HR,Specialist,6909,Yes,17,11,3,2,No
EMP01639,29,Male,Sales,Executive,4405,Yes,17,0,3,3,No
EMP01640,37,Female,IT,Specialist,5803,No,13,2,3,4,No
EMP01641,45,Male,IT,Senior Manager,15939,No,11,7,4,3,No
EMP01642,24,Female,Finance,Analyst,7190,Yes,11,0,3,3,No
EMP01643,43,Male,IT,Manager,11656,No,16,5,3,4,No
EMP01644,28,Female,Finance,Analyst,5480,No,11,0,3,3,Yes
